depth	min	max	median	mean
30	1429	1997	1737	1732
40	1513	2112	1831	1827
50	1603	2230	1925	1923
70	1792	2435	2114	2112
80	1877	2542	2204	2206
90	1965	2649	2299	2300
100	2059	2749	2392	2395
110	2138	2849	2489	2490
120	2244	2948	2580	2584
130	2322	3044	2672	2676
140	2414	3151	2765	2771
150	2504	3251	2860	2865
160	2600	3352	2955	2959
170	2694	3454	3051	3055
180	2792	3559	3145	3152
190	2889	3654	3241	3246
200	2979	3756	3337	3343
210	3070	3851	3431	3438
220	3175	3953	3524	3532
240	3376	4141	3713	3722
