depth	min	max	median	mean
2	1301	2321	1852	1844
15	1626	2507	2113	2104
28	1962	2699	2366	2363
35	2183	2794	2500	2503
48	2427	3072	2746	2746
60	2611	3319	2957	2960
70	2772	3525	3137	3141
78	2905	3673	3279	3285
92	3134	3929	3538	3536
111	3497	4280	3877	3882
120	3678	4443	4042	4044
131	3906	4639	4236	4239
148	4222	5044	4587	4600
161	4455	5410	4877	4893
170	4623	5638	5083	5092
187	4923	6052	5464	5471
190	4987	6118	5533	5538
203	5231	6430	5825	5830
212	5422	6661	6022	6027
217	5524	6778	6135	6140
226	5730	6973	6339	6342
236	5928	7206	6566	6567
251	6244	7534	6896	6898
267	6577	7878	7256	7252
281	6895	8180	7574	7567
294	7217	8458	7870	7861
301	7383	8602	8023	8019
307	7504	8732	8162	8155
316	7719	8928	8376	8359
330	8065	9198	8689	8671
346	8493	9499	9044	9028
357	8781	9728	9297	9279
359	8853	9766	9340	9324
365	9028	9867	9464	9457
371	9151	9997	9584	9585
377	9238	10165	9701	9706
386	9381	10408	9881	9889
401	9637	10799	10180	10189
