depth	min	max	median	mean
-18	28	435	211	229
12	255	682	488	487
42	614	921	785	784
72	753	1116	941	942
102	921	1270	1111	1108
132	1122	1406	1270	1268
162	1340	1506	1418	1422
192	1470	1789	1612	1618
222	1669	1997	1835	1835
244	1867	2095	1988	1986
259	1979	2204	2091	2092
282	2124	2345	2262	2248
312	2301	2741	2483	2492
334	2440	2911	2661	2664
349	2530	3013	2781	2779
363	2652	3117	2894	2890
387	2863	3259	3082	3076
428	3260	3583	3430	3429
458	3450	3845	3677	3667
482	3560	3972	3783	3775
507	3697	4079	3885	3886
532	3837	4184	3992	3997
570	4000	4291	4118	4122
596	4118	4387	4249	4251
620	4235	4564	4393	4392
645	4367	4760	4556	4558
669	4512	4906	4714	4714
697	4706	5074	4901	4896
746	5026	5346	5180	5182
773	5135	5482	5302	5304
800	5250	5615	5428	5430
837	5408	5782	5600	5598
885	5635	5982	5820	5818
935	5913	6158	6044	6042
986	6159	6352	6273	6268
1036	6327	6527	6428	6430
1086	6457	6670	6563	6564
1138	6617	6812	6702	6704
1189	6732	6971	6840	6843
1239	6847	7136	6978	6983
1294	6984	7297	7136	7137
1342	7122	7441	7269	7272
1392	7264	7577	7402	7410
1443	7396	7787	7569	7578
1493	7524	7995	7746	7748
1543	7658	8197	7918	7919
1593	7798	8381	8109	8093
1600	7813	8411	8131	8117
1600.00002	8128	8555	8363	8354
1640	8369	8698	8552	8546
1673	8519	8828	8680	8681
1710	8644	8981	8813	8814
1732	8722	9060	8891	8892
1759	8818	9159	8986	8989
1787	8928	9259	9088	9090
1819	9050	9362	9200	9205
1847	9163	9471	9301	9315
1875	9290	9647	9444	9452
1907	9453	9832	9597	9610
1949	9615	10107	9810	9825
