depth	min	max	median	mean
33	-73	234	-14	11
40	-22	395	116	135
50	74	621	294	308
60	192	854	469	483
70	321	1074	645	659
80	466	1277	825	833
87	568	1417	948	958
103	790	1731	1228	1234
110	904	1855	1346	1356
120	1064	2049	1524	1533
130	1241	2232	1705	1713
140	1415	2400	1879	1886
150	1567	2571	2046	2054
160	1728	2742	2222	2225
170	1887	2923	2392	2396
180	2057	3095	2568	2569
190	2235	3255	2740	2745
200	2425	3438	2919	2920
218	2729	3734	3222	3229
230	2973	3908	3428	3440
238	3129	4051	3602	3602
250	3420	4261	3850	3846
261	3700	4442	4070	4071
270	3941	4596	4258	4257
279	4213	4744	4428	4442
290	4480	5106	4700	4729
302	4692	5584	5060	5079
310	4873	5863	5301	5315
317	5016	6074	5504	5518
330	5348	6495	5891	5898
338	5557	6753	6132	6133
350	5890	7053	6475	6478
360	6198	7335	6769	6770
370	6505	7567	7064	7061
380	6858	7822	7361	7354
390	7220	8038	7640	7637
400	7659	8251	7902	7918
410	8042	9056	8411	8446
420	8446	9779	9071	9089
430	9032	10336	9742	9731
437	9580	10639	10199	10176
447	10358	11276	10722	10739
450	10442	11554	10860	10891
460	10732	12338	11361	11398
470	11069	13035	11851	11904
490	11779	14365	12858	12917
500	12169	14996	13366	13420
510	12552	15628	13865	13929
536	13586	17286	15198	15253
