depth	min	max	median	mean
1	-74	69	-46	-34
4	-65	100	-21	-11
8	-51	140	10	20
12	-35	180	41	50
16	-17	219	73	81
20	7	261	104	112
26	40	346	149	159
32	83	423	195	204
36	107	464	225	234
40	137	547	256	265
44	168	604	284	295
50	213	717	327	341
56	271	796	371	388
62	352	885	416	441
64	379	922	446	472
68	431	991	543	568
72	487	1110	670	699
76	547	1230	811	830
80	643	1326	955	964
84	771	1435	1100	1104
86	815	1507	1180	1175
88	904	1539	1243	1237
92	1038	1625	1378	1364
96	1162	1710	1520	1498
100	1502	1748	1638	1637
104	1597	1803	1717	1707
108	1642	1846	1753	1751
110	1654	1867	1772	1771
112	1672	1895	1791	1792
116	1714	1989	1830	1835
119	1737	2026	1859	1865
124	1768	2103	1911	1917
128	1797	2169	1952	1960
132	1829	2235	1996	2003
136	1857	2281	2041	2046
138	1914	2301	2091	2094
140	1953	2331	2140	2142
142	2021	2373	2186	2193
144	2106	2402	2254	2245
146	2155	2455	2328	2297
