depth	min	max	median	mean
1	-6	266	-2	78
4	163	624	400	397
8	532	926	706	715
10	660	1024	803	819
14	849	1236	1034	1034
18	1072	1378	1232	1229
20	1180	1447	1314	1316
22	1361	1607	1464	1468
24	1563	1839	1680	1685
28	1910	2229	2075	2076
30	2025	2483	2246	2250
32	2114	2665	2368	2379
34	2211	2712	2457	2465
36	2259	2796	2552	2550
38	2419	2833	2625	2626
40	2495	2877	2710	2703
44	2639	2964	2826	2829
50	2771	3152	2965	2967
54	2831	3256	3039	3042
58	2903	3340	3115	3118
64	3007	3449	3234	3233
70	3115	3527	3350	3343
74	3194	3573	3422	3414
78	3319	3614	3493	3485
80	3369	3641	3529	3521
82	3431	3665	3563	3558
84	3509	3683	3596	3597
86	3548	3732	3633	3635
88	3629	3963	3734	3753
90	3656	4282	3830	3870
96	3888	5560	4561	4613
102	4599	6407	5737	5627
108	6562	7067	6794	6802
112	7054	8377	7583	7633
116	8421	8696	8538	8537
118	8501	8859	8678	8680
120	8542	9124	8818	8822
124	8863	9344	9100	9101
128	9096	9562	9360	9347
