"Amaranthaceae undif.","Asteroideae undif.","Fungi","Nitraria","Phoenix t.","Pinus undif.","Poaceae","Tamarix","Typha","depth","Pollen sum","Total sum"
"98.707","0.144","3.017","0.144","0.287","0.287","0.287","0.144","1.149","2","696","725"
