"Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Artemisia","Betula","Brassicaceae","Campanulaceae","Castanea","Cichorieae","Crassulaceae","Cupressaceae","Erica t.","Eucalyptus","Fern","Fraxinus","Genisteae","Hypericum undif.","Lamiaceae undif.","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Rumex t.","Scrophulariaceae undif.","Urtica t.","Vitis","Zea","depth","Pollen sum","Total sum"
"0.98","0.054","0.653","0.109","0.163","0.163","0.109","0.054","21.992","0.163","0.054","0.054","17.474","0.109","3.048","0.054","0.272","0.109","0.218","6.641","0.708","24.496","0.708","11.595","5.063","4.3","1.089","2.395","0.054","0.054","0.054","0.054","33","1837","1893"
