"Acacia t.","Aerva type","Alternanthera t.","Amaranthaceae undif.","Andrachne","Anthemideae undif.","Apiaceae undif.","Artemisia","Asphodelus t.","Asteroideae undif.","Avicennia","Blepharis","Boraginaceae undif.","Brassicaceae","Caesalpinia","Calligonum","Cardueae undif.","Caryophyllaceae undif.","Cassia","Celosia type","Chrozophora","Cichorieae","Cistaceae","Citrus","Clematis-type","Cleome","Cocculus","Combretaceae","Convolvulaceae","Crudia","Cuscuta","Cyperaceae","Dipterygium glaucum","Dodonaea","Echinops","Ephedra","Euphorbia t.","Faboideae Undif.","Fagonia","Fern","Gentianaceae undif.","Grewioideae","Heliotropium","Hibiscus","Kohautia","Lamiaceae undif.","Linum t.","Lotus t.","Morella","Moringaceae","Nyctaginaceae","Olea t.","Oxalis","Paronychieae","Phyla t.","Pinus undif.","Plantago","Plumbaginaceae","Poaceae","Podocarpus","Polygala","Prosopis t.","Rumex t.","Ruppia","Salvadora","Scrophulariaceae undif.","Searsia","Spergularia t.","Syzygium t.","Tamarix","Tephrosia","Thymelaeaceae undif.","Tribulus","Typha","Urtica t.","Verbena t.","Vernonieae","Ziziphus/Paliurus","Zygophyllum t.","Indeterminable","sample_name","Pollen sum","Total sum"
"1.892","9.189","0","17.297","0.541","0.27","0.811","0.541","0","4.595","0","0.27","2.432","0","0","0","0","0.541","0","1.081","0","11.622","0","0","0.811","0","0.541","0.27","1.081","0","0","7.838","0","1.892","0","0.541","3.784","0","0","0","0","0","0.27","0","0","0","0","0.811","0","0","0","0.27","0.27","0","0","0","0.27","0","17.297","0","0.811","0.541","1.351","0","0","4.595","0","0","0","1.892","0","0","1.081","0","0","0","2.162","0.541","0","7.96","0","370","402"
