"Acacia t.","Acanthaceae undif.","Acanthus","Aerva type","Albizia","Alchornea","Allophylus t.","Alternanthera t.","Amaranthaceae undif.","Asteroideae undif.","Balanites","Bridelia","Caesalpiniaceae undif.","Caperonia","Cassia","Casuarina","Celosia type","Celtis","Centaurea","Chrysobalanus t.","Cichorieae","Cissampelos","Cleome","Clerodendrum","Combretaceae","Commelina","Convolvulaceae","Cyperaceae","Desmodium","Detarium","Dichrostachys","Elaeis","Ephedra","Eucalyptus","Euphorbia t.","Faboideae Undif.","Fern","Ficus","Grewioideae","Ipomoea","Lamiaceae undif.","Lannea","Lophira","Lotus t.","Macaranga","Maerua","Mitracarpus","Mitragyna/Hallea","Monoletes","Myriophyllum alterniflorum t.","Nymphaea","Onagraceae","Oxyanthus","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phyllanthus undif.","Piliostigma","Poaceae","Prosopis t.","Rhizophora","Rubiaceae undif.","Salix","Spergularia t.","Spermacoce","Syzygium t.","Tabernaemontana","Tamarix","Tetracera alnifolia","Tinospora","Tribulus","Triletes","Typha","Uapaca","Verbenaceae undif.","Vernonieae","Vigna","Zanthoxylum","Zygophyllum t.","Indeterminable","sample_name","Pollen sum","Total sum"
"0","0","0","0","0","1.911","0","0.182","1.547","0.91","0","0","0","0","0","0.091","0","0","0.091","0","0.637","0","0","0","0.182","0","0","64.513","0","0.273","0","2.002","0.091","0","0.273","0","10.282","0","0","0","0","0","0","0","0","0","1.183","0.091","41.037","0","0.091","0","0","0","0.182","0","0.091","0","22.93","0","0","0.091","0","0.091","1.82","0.364","0","0.091","0.091","0","0","0.091","8.28","0","0.091","0","0","0.182","0","0.51","0","1099","1765"
