"Alnus","Amaranthaceae undif.","Apiaceae undif.","Betula","Brassicaceae","Castanea","Cupressaceae","Cyperaceae","Echium t.","Erica t.","Eucalyptus","Fern","Musci","Olea t.","Pedicularis","Petaloid monocot","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Potentilla t.","Quercus deciduous","Quercus evergreen","Rumex t.","Sanguisorba t.","Saxifraga t.","Trifolium t.","Vitis","Depth","Pollen sum","Total sum"
"0.833","0.104","0.104","0.208","0.312","0.208","1.25","10.625","0.104","6.771","0.312","0.208","429.167","10.938","0.312","0.208","0.833","33.021","1.979","10.104","0.417","9.271","6.979","1.771","3.229","0.104","0.104","0.104","0.104","12","960","5085"
