"Acacia t.","Aerva type","Aizoaceae t.","Alchornea","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Balanites","Boraginaceae undif.","Brassicaceae","Calligonum","Cardueae undif.","Caryophyllaceae undif.","Cassia","Centaurea","Chrozophora","Cichorieae","Cistaceae","Coccinia","Cucurbitaceae undif.","Cupressaceae","Cyperaceae","Echinops","Ephedra","Erica t.","Eriosema","Erodium","Euphorbia t.","Fabaceae Undif.","Faidherbia albida","Grewioideae","Heliotropium","Hyphaene t.","Kedrostis","Lamiaceae undif.","Lotus t.","Maerua","Malva","Monsonia","Myrtaceae undif.","Nyctaginaceae","Olea t.","Paronychieae","Pavonia","Petaloid monocot","Pinus undif.","Plantago","Poaceae","Prosopis t.","Rumex t.","Salix","Sapotaceae undif.","Scrophulariaceae undif.","Sesbania","Spergularia t.","Spermacoce","Tamarindus","Tribulus","Typha","Zygophyllum t.","Unknown","sample_name","Pollen sum","Total sum"
"9.012","2.616","0","0.291","0","12.209","0","0.581","0.291","0.581","0.872","0.581","0","1.744","0","0.291","0","0.291","0.291","1.163","0.291","0.291","0","0","0","21.512","0","0.581","0","0.291","0","0.581","0.872","0.872","0.291","0","0.291","0","0","0","0.291","0","0.291","0","0.581","0","0","0.291","0","0.291","0","36.628","0","0","0","0","0","0","0","0.581","0","4.36","0","0","2.273","0","344","352"
