"Acacia t.","Aizoaceae t.","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Calligonum","Cannabis","Cichorieae","Cissus t.","Convolvulaceae","Cyperaceae","Dipterygium glaucum","Ephedra","Eucalyptus","Fabaceae Undif.","Faboideae Undif.","Fagonia","Heliotropium","Lamiaceae undif.","Nitraria","Onagraceae","Pinus undif.","Plantago","Poaceae","Polygonum t.","Rosaceae undif.","Rumex t.","Tamarix","Tribulus","Ziziphus/Paliurus","Zygophyllum t.","Unknown","sample_name","Pollen sum","Total sum"
"0","3.483","0.498","0","0","0","0","0.498","0","0","0","4.478","0","81.095","7.96","0","0","0","0","0","0","0","0","0","0","0.498","1.493","0","0","0","0","0","0","0","5.634","0","201","213"
