"Abies","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Brassicaceae","Castanea","Cedrus","Centaurea","Cichorieae","Cornus","Corylus","Cupressaceae","Cyperaceae","Ephedra","Erica t.","Fraxinus","Gentianaceae undif.","Jasminum","Juglans","Ligustrum","Mercurialis","Olea t.","Phillyrea","Pinus undif.","Pistacia","Platanus","Poaceae","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Salix","Typha","Ulmus t.","Vitis","Indeterminable","depth","Pollen sum","Total sum"
"0.079","1.183","0.237","0.71","0.315","0.079","0.079","0.394","0.079","0.237","0.079","0.079","8.754","0.237","1.341","0.158","0.158","0.079","0.079","0.158","0.158","0.079","0.789","0.079","72.555","0.237","0.158","3.864","5.442","0.946","0.079","0.237","0.158","0.473","0.394","0.079","0.158","3.779","0","1268","1323"
