"Acacia t.","Aerva type","Aizoaceae t.","Asteroideae undif.","Bergia","Blepharis","Capparis","Cassia","Citrullus","Cyperaceae","Euphorbia t.","Faboideae Undif.","Fagonia","Grewioideae","Ipomoea","Malva undif.","Phoenix t.","Poaceae","Scrophulariaceae t.","Solanaceae undif.","Tamarix","Tribulus","Typha","Ziziphus/Paliurus","sample_name","Pollen sum","Total sum"
"11.111","36.364","7.071","5.051","0","0","1.01","8.081","1.01","2.02","1.01","0","1.01","4.04","1.01","0","0","18.182","0","0","2.02","1.01","3.03","0","0","99","102"
