"Abutilon t.","Acacia t.","Acalypha","Aeschynomene","Alchornea","Amaranthaceae undif.","Apocynaceae undif.","Arecaceae undif.","Artemisia","Asclepiadaceae undif.","Asteroideae undif.","Barleria","Blepharis","Boscia","Bosqueia","Boswellia","Cadaba","Capparis","Caryophyllaceae undif.","Cassia","Celosia type","Celtis","Centaurea","Cleome","Cocculus","Combretaceae","Commelina","Commiphora","Cucurbitaceae undif.","Cyperaceae","Dodonaea","Dracaena","Ephedra","Euphorbia t.","Fabaceae Undif.","Faboideae Undif.","Fagonia","Ficus","Flacourtia","Grewioideae","Heliotropium","Hyphaene t.","Hypoestes t.","Impatiens","Indigofera","Ipomoea","Ixora","Jacquemontia t.","Justicia t.","Kohautia","Lotus t.","Maerua","Mallotus","Maytenus","Nyctaginaceae","Ocimum","Olea t.","Ormocarpum t.","Pavonia","Pinus undif.","Plantago","Plumbaginaceae","Poaceae","Polygala","Psilotrichum t.","Ricinus","Rutaceae undif.","Salvadora","Solanum","Striga","Tacazzea","Tamarindus","Tamarix","Tapinanthus","Tephrosia","Tetrorchidium","Tribulus","Trilepisium","Typha","Vernonieae","Ziziphus/Paliurus","Zygophyllum t.","Indeterminable","Unknown","Sample_ID","Pollen sum","Total sum"
"0","6.406","0","0","0","9.253","0","0","2.135","0","3.559","0","0","0","0","0.356","0","1.779","28.47","1.779","1.423","0","0","0.356","0","1.423","0","0.712","0","1.068","1.068","0","0","0","0","0","0","0.356","0","0","1.068","0","0","0","0.356","0","0","0.712","0","5.338","0","0.712","0","0.356","0","0","0","0","0","0","0","0","17.438","0","0.356","0","0","7.829","0","0","0","0","0.356","2.135","0","0","0","0","0","1.068","0.712","1.423","58.918","0","0","281","684"
