"Abutilon t.","Acacia t.","Acalypha","Acanthaceae undif.","Adansonia digitata","Aerva type","Aizoaceae t.","Albizia","Alchornea","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Anacardiaceae undiff.","Anacardium","Annonaceae","Anthoceros t.","Anthostema","Antidesma t.","Apocynaceae undif.","Arachis","Artemisia","Asteroideae undif.","Balanites","Blepharis","Bombax","Boscia","Brassicaceae","Bridelia","Caesalpiniaceae undif.","Canthium","Capparaceae undif.","Capparis","Caryophyllaceae undif.","Cassia","Ceiba","Celastraceae undif.","Celosia type","Celtis","Centaurea","Chrozophora","Chrysobalanus t.","Cichorieae","Cissampelos","Cissus t.","Citrus","Cleome","Cochlospermum","Combretaceae","Commelina","Commiphora","Connaraceae","Convolvulaceae","Crossopteryx","Crudia","Cucurbitaceae undif.","Cyperaceae","Daniellia","Desmodium","Detarium","Dialium","Dichrostachys","Dioscorea","Diospyros/Euclea t.","Dipsacaceae","Dodonaea","Drypetes","Elaeis","Ephedra","Erythrococca/Micrococca","Erythrophleum","Euphorbia t.","Euphorbiaceae undif.","Faboideae Undif.","Fern","Ficus","Gardenia","Grewioideae","Guibourtia","Harungana","Heeria","Heliotropium","Homalium","Hura","Hygrophila","Hyphaene t.","Hypoestes t.","Indigofera","Ipomoea","Ixora","Jacquemontia t.","Jasminum","Justicia t.","Kohautia","Lamiaceae undif.","Lannea","Lepidagathis","Lophira","Loranthus","Lotus t.","Macaranga","Maerua","Mallotus","Malva undif.","Mitracarpus","Mitragyna/Hallea","Monoletes","Moraceae undif.","Morus","Musanga","Musanga/Myrianthus","Myrtaceae undif.","Nauclea","Nyctaginaceae","Nymphaea","Ormocarpum t.","Parkia","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phyllanthus undif.","Piliostigma","Pinus undif.","Poaceae","Polygala","Portulacaceae t.","Prosopis t.","Resedaceae undiff.","Rhizophora","Rubiaceae undif.","Rumex t.","Salix","Salvadora","Sapindaceae undif.","Sapium","Sapotaceae undif.","Sesbania","Sida","Solanum","Spergularia t.","Spermacoce","Spondias","Sterculia","Stereospermum","Syzygium t.","Tamarix","Tapinanthus","Tetracera alnifolia","Tilia","Tinospora","Treculia","Trema","Tribulus","Triletes","Typha","Uapaca","Urtica t.","Verbenaceae undif.","Vernonieae","Vigna","Ximenia","Zanthoxylum","Ziziphus/Paliurus","Indeterminable","sample_name","Pollen sum","Total sum"
"0","0.358","0","0.358","0","0","0","0","0.179","0","0.537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.358","0","0","0","0","0","0.358","0","0","0","0","0","0","0","0","0","0","0","0","0","4.472","0","0","0","0","0","0","0","13.417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.358","0","0.358","0.358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.628","0","0.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64.758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.179","0","0.179","0","0","0","0","0.537","3.27","0","559","581"
