"Abies","Acacia t.","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Balanites","Betula","Brassicaceae","Calligonum","Casuarina","Centaurea","Cichorieae","Corylus","Cyperaceae","Ephedra","Eucalyptus","Fabaceae Undif.","Fagonia","Fraxinus","Juglans","Maerua","Olea t.","Paronychieae","Phoenix t.","Picea","Pinus undif.","Plantago","Poaceae","Populus","Quercus undif.","Ranunculaceae undif.","Rosaceae undif.","Salix","Salvadora","Tamarix","Typha","sample_name","Pollen sum","Total sum"
"0","0","0","6.452","0","2.151","0","0","0","0","11.828","0","3.226","0","3.226","0","8.602","9.677","0","0","0","0","3.226","0","5.376","0","0","3.226","35.484","0","1.075","0","5.376","0","1.075","0","0","0","93","93"
