"Abutilon t.","Acacia t.","Acalypha","Aeschynomene","Alchornea","Amaranthaceae undif.","Apocynaceae undif.","Arecaceae undif.","Artemisia","Asclepiadaceae undif.","Asteroideae undif.","Barleria","Blepharis","Boscia","Bosqueia","Boswellia","Cadaba","Capparis","Caryophyllaceae undif.","Cassia","Celosia type","Celtis","Centaurea","Cleome","Cocculus","Combretaceae","Commelina","Commiphora","Cucurbitaceae undif.","Cyperaceae","Dodonaea","Dracaena","Ephedra","Euphorbia t.","Fabaceae Undif.","Faboideae Undif.","Fagonia","Ficus","Flacourtia","Grewioideae","Heliotropium","Hyphaene t.","Hypoestes t.","Impatiens","Indigofera","Ipomoea","Ixora","Jacquemontia t.","Justicia t.","Kohautia","Lotus t.","Maerua","Mallotus","Maytenus","Nyctaginaceae","Ocimum","Olea t.","Ormocarpum t.","Pavonia","Pinus undif.","Plantago","Plumbaginaceae","Poaceae","Polygala","Psilotrichum t.","Ricinus","Rutaceae undif.","Salvadora","Solanum","Striga","Tacazzea","Tamarindus","Tamarix","Tapinanthus","Tephrosia","Tetrorchidium","Tribulus","Trilepisium","Typha","Vernonieae","Ziziphus/Paliurus","Zygophyllum t.","Indeterminable","Unknown","Sample ID","Pollen sum","Total sum"
"1.299","0.325","0","0","0","6.494","0","0","0","0","0.974","0","0","0","0","0","0","0.325","0","0","0","0","0","0.649","0","12.338","0","0","0","0.325","0","0","0","0","0","0","0","2.273","0","0.325","0","0","0","0","0","0","0","0.974","1.299","0","0","0","0","0","0","0","0","0","0","0","0","0","71.429","0","0","0","0","0","0","0.649","0","0","0","0","0","0","0","0","0","0.649","0.325","0","50.637","0","0","308","628"
