"Abies","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Ceratonia","Cichorieae","Convolvulaceae","Cupressaceae","Cyperaceae","Elaeagnus","Fabaceae Undif.","Fagus","Fraxinus","Gentianaceae undif.","Juglans","Lamiaceae undif.","Monoletes","Petaloid monocot","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Polygonum t.","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Secale","Typha","Urtica t.","Vitis","Indeterminable","depth","Pollen sum","Total sum"
"0.221","2.434","0.442","0.442","4.204","0.442","1.106","1.77","1.549","0.221","2.212","0.221","1.327","0.885","2.212","0.442","0.221","0.221","0.221","1.106","0.221","0.221","0.442","22.345","0.221","0.221","0.442","6.195","0.221","7.08","0.664","0.442","0.221","0.442","0.442","37.611","0.442","52.212","0.221","0.221","5.357","0","452","728"
