"Acacia t.","Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Campanulaceae","Caryophyllaceae undif.","Castanea","Cichorieae","Cistaceae","Cupressaceae","Cyperaceae","Echium t.","Erica t.","Eucalyptus","Fern","Fraxinus","Genisteae","Hypericum undif.","Juglans","Lamiaceae undif.","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Prunus t.","Quercus deciduous","Quercus evergreen","Rumex t.","Salix","Scrophulariaceae undif.","Solanum","Spergularia t.","Tilia","Vitis","Zea","depth","Pollen sum","Total sum"
"0.375","3.655","0.281","0.75","0.094","0.094","0.094","1.593","0.469","0.094","0.094","1.218","0.094","0.187","0.094","1.031","2.624","0.187","3.374","0.094","1.031","0.187","0.094","3.187","13.496","0.281","31.303","1.218","11.153","7.029","0.094","10.965","2.812","2.343","0.469","0.281","0.094","0.281","0.094","0.281","0.187","38","1067","1103"
