"Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Calluna","Campanulaceae","Caryophyllaceae undif.","Castanea","Cichorieae","Cistaceae","Corylus","Crassulaceae","Cupressaceae","Cyperaceae","Echium t.","Erica t.","Eucalyptus","Fern","Fraxinus","Galium t.","Genisteae","Juglans","Olea t.","Paronychieae","Petaloid monocot","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Potentilla t.","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rumex t.","Salix","Spergularia t.","Viola","Vitis","depth","Pollen sum","Total sum"
"0.761","0.138","0.069","1.245","0.277","0.207","0.553","0.138","0.138","0.138","0.622","0.207","0.138","0.069","0.069","0.346","2.282","5.325","0.069","5.671","0.207","2.351","0.069","1.245","0.761","0.138","5.256","0.415","0.761","0.622","15.56","2.697","39.903","0.207","2.006","4.426","1.107","3.665","1.867","0.069","0.346","0.138","0.069","15","1446","1480"
