"Acer","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Asteroideae undif.","Betula","Cannabaceae undif.","Cedrus","Cichorieae","Corylus","Cupressaceae","Cyperaceae","Fraxinus","Juglans","Ligustrum","Monoletes","Papaver t.","Petaloid monocot","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Salix","Tamarix","Typha","Valerianaceae undif.","Indeterminable","depth","Pollen sum","Total sum"
"0.149","1.04","0.149","0.446","1.337","0.149","0.743","0.297","0.297","0.149","11.293","0.594","6.241","0.149","0.297","0.149","0.297","0.297","29.421","0.594","1.783","0.149","4.16","35.513","2.972","0.149","0.297","0.149","0.594","0.149","2.823","0.149","7.477","0","673","749"
