"Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Calluna","Campanulaceae","Cardueae undif.","Caryophyllaceae undif.","Castanea","Centaurea","Cichorieae","Cupressaceae","Erica t.","Eucalyptus","Faboideae Undif.","Fern","Galium t.","Genisteae","Olea t.","Petaloid monocot","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rumex t.","Saxifraga t.","Spergularia t.","Ulmus t.","Vitis","depth","Pollen sum","Total sum"
"0.174","0.029","0.029","0.116","0.029","0.029","0.55","0.29","0.058","0.087","1.013","0.347","0.116","0.029","0.753","0.087","19.34","0.087","0.174","0.29","0.203","0.174","2.779","0.029","0.29","13.521","0.347","44.47","0.55","1.737","0.608","0.087","11.639","0.029","0.116","0.058","0.029","18","3454","3464"
