"Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Artemisia","Betula","Brassicaceae","Castanea","Cichorieae","Cistaceae","Crassulaceae","Cyperaceae","Erica t.","Eucalyptus","Fern","Galium t.","Genisteae","Hypericum undif.","Juglans","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rumex t.","Salix","Sambucus","Tilia","Vitis","Zea","depth","Pollen sum","Total sum"
"0.294","0.294","0.294","0.63","0.084","0.84","0.21","0.126","0.084","0.042","0.042","0.042","12.768","0.126","0.84","0.042","0.252","0.042","0.084","6.888","1.386","19.488","0.63","27.299","18.942","4.284","1.722","0.252","2.058","0.084","0.084","0.042","0.084","0.462","22","2381","2401"
