"Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Brassicaceae","Caryophyllaceae undif.","Castanea","Cichorieae","Crassulaceae","Cyperaceae","Erica t.","Eucalyptus","Genisteae","Hypericum undif.","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Potentilla t.","Quercus deciduous","Quercus evergreen","Rumex t.","Saxifragaceae","Vitis","depth","Pollen sum","Total sum"
"0.084","0.042","0.042","0.021","0.021","0.021","0.021","0.063","0.063","0.021","5.936","0.021","0.105","0.021","2.529","1.233","2.425","0.23","84.03","0.105","0.042","0.794","0.251","1.819","0.021","0.042","29","4784","4784"
