"Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Betula","Brassicaceae","Calluna","Caryophyllaceae undif.","Castanea","Cichorieae","Cistaceae","Corylus","Crassulaceae","Cupressaceae","Cyperaceae","Erica t.","Fern","Fraxinus","Genisteae","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Quercus deciduous","Quercus evergreen","Rumex t.","Salix","Spergularia t.","depth","Pollen sum","Total sum"
"0.343","0.206","0.137","0.137","0.069","0.137","0.137","2.677","0.137","0.48","0.137","0.069","0.48","0.412","0.069","12.286","0.48","0.069","0.48","8.511","0.412","29.238","0.961","27.179","0.755","0.069","6.383","3.226","4.118","0.137","0.549","26","1457","1464"
