"Acacia t.","Aerva type","Amaranthaceae undif.","Ambrosia t.","Asteroideae undif.","Balanites","Brassicaceae","Bridelia","Cassia","Celtis","Centaurea","Cichorieae","Combretaceae","Commelina","Cyperaceae","Dichrostachys","Euphorbia t.","Faboideae Undif.","Ficus","Grewioideae","Homalium","Lannea","Lepidagathis","Lophira","Maerua","Mitracarpus","Mitragyna/Hallea","Nymphaea","Ormocarpum t.","Petaloid monocot","Piliostigma","Pinus undif.","Poaceae","Polygala","Prosopis t.","Rubiaceae undif.","Spergularia t.","Spermacoce","Indeterminable","sample_name","Pollen sum","Total sum"
"0.945","0.525","0.42","0.105","3.676","0.21","0","0","0.315","0.105","0","0","3.782","0.105","3.571","0","0.105","0","0.105","0.21","0.105","0.735","0","0","0","1.155","0.315","0","0.105","0.105","0.105","0.105","81.513","0.105","0.105","0.105","0.735","0.525","2.559","0","952","977"
