"Abies","Acer","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betulaceae undif.","Brassicaceae","Carpinus","Cedrus","Cichorieae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Ephedra","Erica t.","Fern","Fraxinus","Juglans","Ligustrum","Olea t.","Phillyrea","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Typha","Viburnum","Vitis","Indeterminable","depth","Pollen sum","Total sum"
"0.336","0.224","2.018","1.457","0.561","1.345","0.224","4.036","0.112","0.897","0.561","0.561","10.09","0.224","0.112","0.112","0.112","0.224","0.112","0.112","0.224","1.009","0.112","40.583","1.009","0.448","0.112","2.803","27.803","0.785","0.336","0.112","0.561","1.009","0.785","0.112","10.682","0","892","1011"
