"Acacia t.","Aerva type","Aizoaceae t.","Asteroideae undif.","Bergia","Blepharis","Capparis","Cassia","Citrullus","Cyperaceae","Euphorbia t.","Faboideae Undif.","Fagonia","Grewioideae","Ipomoea","Malva undif.","Phoenix t.","Poaceae","Scrophulariaceae t.","Solanaceae undif.","Tamarix","Tribulus","Typha","Ziziphus/Paliurus","sample_name","Pollen sum","Total sum"
"5.556","35.185","4.63","2.778","3.704","0","1.852","7.407","0","5.556","0","0","0","3.704","0.926","0","0","27.778","0.926","0","0","0","5.556","0","0","108","114"
