"Abies","Acacia t.","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Balanites","Betula","Brassicaceae","Calligonum","Casuarina","Centaurea","Cichorieae","Corylus","Cyperaceae","Ephedra","Eucalyptus","Fabaceae Undif.","Fagonia","Fraxinus","Juglans","Maerua","Olea t.","Paronychieae","Phoenix t.","Picea","Pinus undif.","Plantago","Poaceae","Populus","Quercus undif.","Ranunculaceae undif.","Rosaceae undif.","Salix","Salvadora","Tamarix","Typha","sample_name","Pollen sum","Total sum"
"0","1.099","0","2.198","0","0","0","0","1.099","0","4.396","0","1.099","0","29.67","0","0","0","0","1.099","0","0","0","0","1.099","0","2.198","2.198","48.352","0","0","1.099","0","0","0","4.396","9.89","0","91","100"
