"Abies","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Betulaceae undif.","Brassicaceae","Carpinus","Cedrus","Centaurea","Cichorieae","Cissus t.","Cornus","Corylus","Cupressaceae","Cyperaceae","Fern","Fraxinus","Hedera","Juglans","Lamiaceae undif.","Myrtaceae undif.","Olea t.","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Polygonum t.","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Secale","Thalictrum","Typha","Ulmus t.","Ziziphus/Paliurus","Indeterminable","depth","Pollen sum","Total sum"
"1.957","0.412","6.9","1.03","0.515","1.957","1.545","0.309","0.103","0.721","0.103","2.472","0.103","0.515","0.103","0.103","1.03","1.339","0.412","0.103","0.515","0.103","1.545","0.103","0.103","0.515","57.981","0.309","0.721","0.618","4.531","2.06","4.428","1.133","0.927","0.515","1.442","0.206","0.206","0.103","6.488","0.206","0.103","10.699","0","971","1159"
