"Abies","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Cornus","Cupressaceae","Cyperaceae","Ephedra","Fabaceae Undif.","Juglans","Ligustrum","Monoletes","Olea t.","Pinus undif.","Plantago","Poaceae","Polygonum t.","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Typha","Viburnum","Indeterminable","depth","Pollen sum","Total sum"
"0.625","0.156","6.25","0.312","1.094","0.469","1.094","0.312","0.781","0.781","1.406","0.312","1.875","0.312","0.625","0.156","0.156","0.312","0.781","0.156","0.156","0.156","38.438","0.312","11.406","0.312","4.062","1.875","5.312","1.875","17.969","0.156","0.625","0.156","14","0","640","750"
