"Acacia t.","Aerva type","Aizoaceae t.","Asteroideae undif.","Bergia","Blepharis","Capparis","Cassia","Citrullus","Cyperaceae","Euphorbia t.","Faboideae Undif.","Fagonia","Grewioideae","Ipomoea","Malva undif.","Phoenix t.","Poaceae","Scrophulariaceae t.","Solanaceae undif.","Tamarix","Tribulus","Typha","Ziziphus/Paliurus","sample_name","Pollen sum","Total sum"
"2.083","1.042","3.125","1.042","0","1.042","1.042","63.542","4.167","2.083","0","0","2.083","5.208","0","0","1.042","10.417","0","1.042","0","1.042","34.375","0","0","96","129"
