"Acacia t.","Acalypha","Acanthaceae undif.","Adansonia digitata","Aerva type","Afzelia","Aizoaceae t.","Albizia","Alchornea","Allophylus t.","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Ammannia t.","Anacardium","Anthoceros t.","Anthostema","Apocynaceae undif.","Artemisia","Asteroideae undif.","Balanites","Bombax","Boscia","Brassicaceae","Canthium","Capparaceae undif.","Capparis","Caryophyllaceae undif.","Cassia","Casuarina","Ceiba","Celosia type","Celtis","Centaurea","Cichorieae","Cissampelos","Cissus t.","Cleome","Cocculus","Combretaceae","Commelina","Commiphora","Cordia","Cyperaceae","Detarium","Dichrostachys","Diospyros/Euclea t.","Elaeis","Ephedra","Euphorbia t.","Euphorbiaceae undif.","Faboideae Undif.","Fern","Ficus","Garcinia","Gomphrena t.","Grewioideae","Guibourtia","Harungana","Heliotropium","Hura","Hyphaene t.","Ipomoea","Ixora","Kohautia","Lamiaceae undif.","Lannea","Lemnaceae","Lepidagathis","Lophira","Lotus t.","Macaranga","Maerua","Maytenus","Meliaceae undif.","Mitracarpus","Mitragyna/Hallea","Monoletes","Musanga/Myrianthus","Nymphaea","Oldenlandia","Onagraceae","Ormocarpum t.","Pavetta","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phyllanthus undif.","Piliostigma","Pinus undif.","Poaceae","Polygala","Polygonum t.","Potamogeton","Prosopis t.","Rhamnaceae undif.","Rhizophora","Rubiaceae undif.","Rumex t.","Rutaceae undif.","Salix","Sapindaceae undif.","Sapium","Sapotaceae undif.","Solanum","Spergularia t.","Spermacoce","Sterculia","Stereospermum","Syzygium t.","Tabernaemontana","Tamarix","Tapinanthus","Tetracera alnifolia","Tilia","Tinospora","Treculia","Tribulus","Triletes","Typha","Uapaca","Urtica t.","Vahlia","Vernonieae","Ximenia","Zygophyllum t.","Indeterminable","sample_name","Pollen sum","Total sum"
"0.383","0","0","0","0","0","6.13","0","0","0","0","0.192","0","0","0","0","0","0","0","1.916","0","0","0.192","0","0","0","0","9.004","0.192","0","0","0","0","0.192","0","0","0","0","0","0","0","0","0","21.264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.192","0","0","0","0","0","0","0","0","0","0.192","0","0","0","0","0.192","0","1.916","0","0","0.192","0","0","0","0","0","0","0","55.747","0","0","0","0","0","0","0.192","0","0","0.192","0","0.192","0","0","1.916","1.149","0","0","0","0","0","0","0","0","0","0","0","0","94.061","0","0","0","0.575","0","0","0.486","0","522","1029"
