"Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betulaceae undif.","Brassicaceae","Carpinus","Cedrus","Centaurea","Cercis","Cichorieae","Cupressaceae","Cyperaceae","Juglans","Lamiaceae undif.","Ligustrum","Mercurialis","Monoletes","Myrtaceae undif.","Olea t.","Phillyrea","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sambucus","Secale","Typha","Indeterminable","depth","Pollen sum","Total sum"
"0.112","2.299","0.112","0.561","0.224","0.393","0.112","1.907","0.056","0.056","0.393","0.112","0.224","2.468","0.28","0.056","0.056","0.056","0.729","0.28","0.056","0.393","0.112","13.012","0.168","0.168","0.056","2.075","2.075","0.785","0.112","0.393","0.056","70.107","0.056","0.168","1.626","1.837","0","1783","1851"
