"Acacia t.","Acanthaceae undif.","Aerva type","Afzelia","Alchornea","Algae","Amaranthaceae undif.","Ambrosia t.","Anacardium","Anthoceros t.","Anthostema","Asclepiadaceae undif.","Asteroideae undif.","Balanites","Brassicaceae","Bridelia","Cadaba","Calligonum","Capparis","Caryophyllaceae undif.","Cassia","Casuarina","Celtis","Cissus t.","Clematis-type","Cleome","Combretaceae","Convolvulaceae","Crateva","Cyperaceae","Dichrostachys","Diospyros/Euclea t.","Ephedra","Erythrina","Euphorbia t.","Euphorbiaceae undif.","Fabaceae Undif.","Faboideae Undif.","Faidherbia albida","Gomphrena t.","Hymenocardia","Hyphaene t.","Hypoestes t.","Ipomoea","Lamiaceae undif.","Lepidagathis","Lepisanthes","Maerua","Mallotus","Malva undif.","Maytenus","Meliaceae undif.","Mitracarpus","Mitragyna/Hallea","Monoletes","Musci","Pandanus","Pavetta","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phyllanthus undif.","Poaceae","Prosopis t.","Rubiaceae undif.","Rumex t.","Salix","Spergularia t.","Spermacoce","Sterculia undif.","Syzygium t.","Tamarindus","Tamarix","Tribulus","Trilepisium","Triletes","Typha","Urtica t.","Indeterminable","Unknown","sample_name","Pollen sum","Total sum"
"8.814","0.339","1.695","0","0","0","5.763","0.678","0","0","0","7.119","0","0.339","0.339","0","0","0","0","0","3.39","0.339","0","0","0","1.356","3.051","0","0","11.525","0","0","0","0","0","0","3.729","0","0","0","0","0","0","0.339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.797","0","0","0","0","0","2.373","0","0","0","0.339","0.678","0","0","30.508","0","1.75","2","0","295","400"
