"Acacia t.","Aerva type","Aizoaceae t.","Amaranthaceae undif.","Anthoceros t.","Artemisia","Asteroideae undif.","Balanites","Boscia","Brassicaceae","Capparis","Caryophyllaceae undif.","Cassia","Celastraceae undif.","Cichorieae","Cleome","Combretaceae","Commiphora","Cyperaceae","Echium t.","Ephedra","Euphorbia t.","Faboideae Undif.","Heliotropium","Maerua","Mitragyna/Hallea","Monoletes","Nyctaginaceae","Pinus undif.","Poaceae","Resedaceae undiff.","Salvadora","Spergularia t.","Spermacoce","Tamarix","Tribulus","Urtica t.","Ziziphus/Paliurus","Indeterminable","sample_name","Pollen sum","Total sum"
"2.74","1.644","0.274","4.658","0","0","1.37","0","2.466","19.726","0","0","4.384","0","0","0.274","6.027","0","16.712","0","0.274","1.096","0.548","0","0","0","0","0.274","0.548","31.507","1.644","0.274","2.466","0.274","0","0.822","0","0","7.36","0","365","394"
