"Alnus","Amaranthaceae undif.","Anthemideae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Calluna","Campanulaceae","Caryophyllaceae undif.","Castanea","Cichorieae","Corylus","Crassulaceae","Cupressaceae","Echium t.","Erica t.","Eucalyptus","Fern","Fraxinus","Genisteae","Lotus t.","Musci","Olea t.","Paronychieae","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rumex t.","Salix","Spergularia t.","Thymelaeaceae undif.","Depth","Pollen sum","Total sum"
"0.443","0.037","0.111","0.037","0.074","0.185","0.222","0.037","0.037","1.995","0.037","0.924","0.074","1.108","0.111","0.148","11.932","0.222","0.628","0.037","0.111","0.037","0.443","7.499","0.665","0.074","29.59","0.591","0.037","36.092","0.222","4.507","0.739","0.037","1.699","0.037","0.259","0.037","6","2707","2736"
