"Amaranthaceae undif.","Asteroideae undif.","Brassicaceae","Cichorieae","Fungi","Phoenix t.","Pinus undif.","Poaceae","Tamarix","Typha","depth","Pollen sum","Total sum"
"74.522","2.548","0.637","1.911","78.344","11.465","0.637","7.006","1.274","2.548","5","157","284"
