"Amaranthaceae undif.","Asteroideae undif.","Cichorieae","Fungi","Genisteae","Lythrum","Phoenix t.","Pinus undif.","Poaceae","Tamarix","Typha","depth","Pollen sum","Total sum"
"25.676","1.802","0.45","72.973","3.153","0.45","22.973","3.153","41.892","0.45","33.784","3","222","459"
