"Abies","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Cedrus","Centaurea","Cichorieae","Cupressaceae","Cyperaceae","Hedera","Juglans","Olea t.","Pinus undif.","Poaceae","Polygonum t.","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Indeterminable","depth","Pollen sum","Total sum"
"0.375","0.188","1.501","0.188","0.188","3.752","0.188","0.563","0.188","0.188","2.251","0.375","0.188","0.375","0.188","35.272","1.689","0.188","50.094","0.75","0.188","0.375","0.75","14.856","0","533","626"
