"Alnus","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Calluna","Caryophyllaceae undif.","Castanea","Centaurea","Cichorieae","Cistaceae","Cupressaceae","Cyperaceae","Erica t.","Eucalyptus","Fern","Genisteae","Juglans","Lamiaceae undif.","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Rhamnus","Rumex t.","Salix","Sanguisorba t.","Vitis","depth","Pollen sum","Total sum"
"0.836","0.257","0.707","0.064","0.257","0.064","0.129","0.193","0.064","0.064","0.193","0.064","0.193","0.129","0.064","0.193","39.164","0.064","0.45","0.386","0.064","0.064","15.563","0.257","19.228","0.707","6.302","2.058","6.752","2.894","0.064","2.508","0.064","0.064","0.322","31","1555","1562"
