"Abies","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betulaceae undif.","Brassicaceae","Carpinus","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Corylus","Cupressaceae","Erica t.","Geranium","Juglans","Olea t.","Phillyrea","Pinus undif.","Pistacia","Plantago","Poaceae","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Trifolium t.","Typha","Ulmus t.","Viburnum","Indeterminable","depth","Pollen sum","Total sum"
"0.983","0.281","1.404","0.843","0.421","1.404","0.281","0.421","0.843","0.14","0.843","0.421","1.124","0.702","0.983","0.14","0.14","0.281","0.843","0.14","67.556","0.843","0.983","3.792","11.096","0.843","0.14","0.421","0.14","0.281","0.421","0.14","0.281","0.14","0.562","13.033","0","712","821"
