"Alnus","Amaranthaceae undif.","Anthemideae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Cardueae undif.","Cichorieae","Crassulaceae","Echium t.","Erica t.","Eucalyptus","Fern","Fraxinus","Genisteae","Myrtus","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Rumex t.","Salix","Spergularia t.","Vitis","Zea","depth","Pollen sum","Total sum"
"0.166","0.028","0.083","0.028","0.083","0.083","0.222","0.028","0.194","0.028","0.028","6.761","0.111","0.139","0.055","0.222","0.028","2.466","0.443","19.396","0.166","65.115","0.111","1.967","1.302","0.748","0.028","0.055","0.028","0.028","30","3609","3614"
