"Acacia t.","Amaranthaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Cadaba","Cassia","Casuarina","Cichorieae","Combretaceae","Corylus","Cyperaceae","Ephedra","Indigofera","Lamiaceae undif.","Lophira","Maerua","Nyctaginaceae","Pinus undif.","Poaceae","Polygonum t.","Salvadora","Searsia","Spergularia t.","Spermacoce","Tribulus","Ziziphus/Paliurus","Indeterminable","sample_name","Pollen sum","Total sum"
"3.666","1.833","5.499","2.24","1.018","0","21.589","0","0","2.648","0","7.332","0","1.018","3.462","0","1.018","0.407","0.611","32.994","1.018","0.407","0","0.611","0.407","12.22","0","4.288","0","491","513"
