"Acacia t.","Acalypha","Acanthaceae undif.","Adansonia digitata","Aerva type","Alchornea","Allophylus t.","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Anthoceros t.","Anthostema","Apiaceae undif.","Asteroideae undif.","Balanites","Brassicaceae","Bridelia","Canthium","Capparis","Caryophyllaceae undif.","Cassia","Casuarina","Celastraceae undif.","Celtis","Centaurea","Chrysobalanus t.","Cichorieae","Cissus t.","Citrus","Clematis-type","Cleome","Combretaceae","Commelina","Commiphora","Cordia","Cyperaceae","Detarium","Dichrostachys","Elaeis","Ephedra","Erythrococca/Micrococca","Eucalyptus","Euphorbia t.","Faboideae Undif.","Fern","Fern-Lycopodiaceae","Ficus","Gomphrena t.","Grewioideae","Hydrocotyle","Hymenocardia","Hyphaene t.","Ipomoea","Jatropha/Croton","Lamiaceae undif.","Lannea","Lepisanthes","Lophira","Macaranga","Maerua","Mallotus","Maytenus","Mitracarpus","Mitragyna/Hallea","Monoletes","Myriophyllum alterniflorum t.","Nyctaginaceae","Nymphaea","Onagraceae","Petaloid monocot","Phoenix t.","Phyllanthus undif.","Piliostigma","Poaceae","Polygonum t.","Potamogeton","Prosopis t.","Resedaceae undiff.","Rhizophora","Rubiaceae undif.","Salix","Sapotaceae undif.","Searsia","Sesbania","Solanum","Spergularia t.","Spermacoce","Syzygium t.","Tabernaemontana","Tamarix","Teclea","Tetracera alnifolia","Tilia","Tinospora","Treculia","Trifolium t.","Triletes","Typha","Uapaca","Verbena t.","Vernonieae","Vitex","Ximenia","Xyris","Zanthoxylum","Indeterminable","sample_name","Pollen sum","Total sum"
"0","0","0","0","0","3.89","0","0","0","0.288","0","0.576","0","0.72","0","0","0","0.144","0","0","0.144","0.144","0","0.432","0","0","0","0","0.144","0","0","0.144","0","0.144","0","58.79","0","0","1.441","0","0.144","0","0","0.288","1.009","0","0.144","0","0","0","0","0","0","0.144","0.144","0.144","0","0","0.72","0","0","0","0.72","0","19.741","0.288","0","1.729","0.144","0.288","0","0.288","0","21.902","0","0","0","0","0","0","0","0","0","0","0","0","0.288","6.628","0","0","0","0","0","0","0","0","0.144","4.179","0.432","0","0","0.144","0","0.288","0.144","0.899","0","694","890"
