"Abies","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Carpinus","Cedrus","Cichorieae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Juglans","Lythrum","Phillyrea","Pinus undif.","Pistacia","Plantago","Poaceae","Polygonum t.","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Trifolium t.","Typha","Indeterminable","depth","Pollen sum","Total sum"
"0.056","0.056","1.633","0.056","0.338","0.732","0.619","0.056","0.113","0.056","0.225","1.014","0.225","0.056","0.056","0.056","0.056","8.671","0.282","0.394","2.196","0.056","2.196","0.394","0.169","0.338","79.786","0.056","0.056","4.561","0.482","0","1776","1866"
