"Algae","Amaranthaceae undif.","Anthemideae undif.","Apiaceae undif.","Asteroideae undif.","Brassicaceae","Centaurea","Cichorieae","Frankenia","Nitraria","Petaloid monocot","Phoenix t.","Pinus undif.","Plantago","Poaceae","Poaceae (Cerealia-type)","Quercus undif.","Salix","Scrophulariaceae undif.","Solanum","Tamarix","Typha","depth","Pollen sum","Total sum"
"0.28","37.815","0.84","0.28","2.241","1.681","0.56","1.12","0.28","15.966","0.28","8.683","0.84","0.28","9.244","0.84","0.28","0.28","0.28","0.28","17.927","1.961","1","357","365"
