"Acacia t.","Alchornea","Amaranthaceae undif.","Annonaceae","Artemisia","Asteroideae undif.","Balanites","Borreria t.","Boscia","Caryophyllaceae undif.","Cassia","Celtis","Clematis-type","Combretaceae","Cyperaceae","Ephedra","Euphorbia t.","Faboideae Undif.","Fraxinus","Fungi","Galium t.","Indigofera","Lannea","Mitracarpus","Olea t.","Phoenix t.","Piliostigma","Pinus undif.","Poaceae","Psydrax","Rhamnaceae undif.","Rhizophora","Rubiaceae undif.","Sideroxylon t.","Stereospermum","Tamarindus","Typha","Uapaca","Vernonieae","Ziziphus/Paliurus","sample_name","Pollen sum","Total sum"
"0","0","15.152","0","0","0","0","0","3.03","0","0","0","0","0","24.242","0","6.061","0","0","0","0","0","0","3.03","0","0","0","3.03","42.424","0","0","6.061","3.03","0","0","0","3.03","0","0","0","0","33","36"
