"Acer","Alnus","Amaranthaceae undif.","Anthemideae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Calluna","Castanea","Cichorieae","Cistaceae","Cyperaceae","Erica t.","Eucalyptus","Fagus","Fern","Fraxinus","Genisteae","Olea t.","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Rumex t.","Urtica t.","Zea","depth","Pollen sum","Total sum"
"0.073","0.947","0.073","0.146","0.146","0.146","0.073","0.073","0.291","0.146","0.073","0.073","27.094","0.073","0.146","2.331","0.073","0.291","10.342","0.073","40.277","0.947","5.681","1.311","6.555","1.894","2.768","0.073","0.146","32","1373","1405"
