"Abutilon t.","Acacia t.","Acalypha","Aeschynomene","Alchornea","Amaranthaceae undif.","Apocynaceae undif.","Arecaceae undif.","Artemisia","Asclepiadaceae undif.","Asteroideae undif.","Barleria","Blepharis","Boscia","Bosqueia","Boswellia","Cadaba","Capparis","Caryophyllaceae undif.","Cassia","Celosia type","Celtis","Centaurea","Cleome","Cocculus","Combretaceae","Commelina","Commiphora","Cucurbitaceae undif.","Cyperaceae","Dodonaea","Dracaena","Ephedra","Euphorbia t.","Fabaceae Undif.","Faboideae Undif.","Fagonia","Ficus","Flacourtia","Grewioideae","Heliotropium","Hyphaene t.","Hypoestes t.","Impatiens","Indigofera","Ipomoea","Ixora","Jacquemontia t.","Justicia t.","Kohautia","Lotus t.","Maerua","Mallotus","Maytenus","Nyctaginaceae","Ocimum","Olea t.","Ormocarpum t.","Pavonia","Pinus undif.","Plantago","Plumbaginaceae","Poaceae","Polygala","Psilotrichum t.","Ricinus","Rutaceae undif.","Salvadora","Solanum","Striga","Tacazzea","Tamarindus","Tamarix","Tapinanthus","Tephrosia","Tetrorchidium","Tribulus","Trilepisium","Typha","Vernonieae","Ziziphus/Paliurus","Zygophyllum t.","Indeterminable","Unknown","Sample_ID","Pollen sum","Total sum"
"0","6.849","0","0.342","0","3.425","0","0","0.342","0","2.397","0","0","0","0","2.055","1.37","0","1.027","0","0","0","0","2.74","8.904","0","0","0","0","1.712","9.589","0","0","0.685","2.055","0.342","0","2.397","0","0","2.055","0","0","0","4.452","0","0","0.685","0","1.712","0","1.027","0","0.342","0.342","0","0.342","0","0","0","0.342","0","3.767","0","0","0.342","0","27.055","0.342","0","0","0","2.055","2.74","0","2.74","0","0","0","0.685","1.37","1.37","8.207","3.04","0","292","329"
