"Acer","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Betulaceae undif.","Brassicaceae","Carpinus","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Cistaceae","Cornus","Cupressaceae","Cyperaceae","Elaeagnus","Fabaceae Undif.","Juglans","Olea t.","Ononis t.","Pinus undif.","Pistacia","Plantago","Poaceae","Polygonum t.","Potamogeton","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sanguisorba t.","Secale","Typha","Urtica t.","Vitis","Indeterminable","depth","Pollen sum","Total sum"
"0.034","0.74","0.168","0.101","0.37","0.034","0.034","0.101","0.034","0.034","0.101","0.269","0.202","0.034","0.034","0.303","0.303","0.235","0.168","0.034","0.034","0.034","2.758","0.067","0.067","1.076","0.067","0.034","0.807","0.235","0.034","0.067","0.168","0.202","90.683","0.034","0.235","0.235","0.034","0.067","0.766","0","2973","3004"
