"Acacia t.","Acalypha","Aerva type","Aeschynomene","Aizoaceae t.","Alchornea","Allophylus t.","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Annonaceae","Anthemideae undif.","Anthoceros t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Balanites","Bauhinia","Blepharis","Borreria t.","Boscia","Brassicaceae","Bridelia","Cadaba","Canthium","Capparis","Cardiospermum","Caryophyllaceae undif.","Cassia","Celosia type","Celtis","Centaurea","Chrozophora","Cichorieae","Cissampelos","Cissus t.","Cleome","Cocculus","Combretaceae","Commelina","Commiphora","Crateva","Crossopteryx","Cyperaceae","Dichrostachys","Elaeis","Erica t.","Eucalyptus","Euphorbia t.","Faboideae Undif.","Fagara","Fagonia","Faidherbia albida","Fern","Ficus","Grewioideae","Hydrocharitaceae","Hygrophila","Hymenocardia","Hyphaene t.","Hypoestes t.","Indigofera","Ipomoea","Irvingia","Jacquemontia t.","Justicia t.","Lannea","Lemnaceae","Lepisanthes","Lotus t.","Luffa","Maerua","Melhania","Meliaceae undif.","Mitracarpus","Mitragyna/Hallea","Moltkia","Monoletes","Morelia","Nauclea","Nyctaginaceae","Nymphaea","Oldenlandia","Olea t.","Onagraceae","Parkinsonia","Pavetta","Pentodon","Phoenix t.","Phyllanthus undif.","Poaceae","Poaceae (Cerealia-type)","Podocarpus","Polygonum t.","Prosopis t.","Ricinus","Salix","Salvadora","Sclerocarya","Sesbania","Solanaceae undif.","Spergularia t.","Sterculia","Syzygium t.","Tamarindus","Tapinanthus","Tephrosia","Tinospora","Tribulus","Trichodesma","Triletes","Typha","Uapaca","Utricularia","Vigna","Waltheria","Xeromphis nilotica","Ziziphus/Paliurus","Zygophyllum t.","Indeterminable","Sample name","Pollen sum","Total sum"
"0.242","0","0","4.242","0","0.606","0","0","0.485","0","0","0","0","0","0","0.364","0.485","0","0","0","0.121","0.121","0","0","0","0.485","0","0","0","0.242","0.242","0.121","0","0","0","0","0","0.121","1.697","0","0","0","0","50.303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.727","0.121","0","0","0.121","0","0","0","0","0","0","0","0","0.364","0","0","0","0.364","0","0.364","0.242","0.242","0","0.727","0","0.364","0","0","0","0","0","0.121","33.818","0","0","0","0.485","0","0.121","0","0","0.121","0","0","0","0.121","0","0.121","0","0","0","0","0","5.818","2.545","0","0","0","0","0","0.121","3.501","0","825","914"
