"Acer","Amaranthaceae undif.","Apiaceae undif.","Asteroideae undif.","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Convolvulaceae","Cupressaceae","Cyperaceae","Elaeagnus","Faboideae Undif.","Fern","Fern-Equisetophyta","Fraxinus","Fumaria","Juglans","Lamiaceae undif.","Lythrum","Mercurialis","Monoletes","Olea t.","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Polygonum t.","Potamogeton","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rumex t.","Salix","Secale","Trifolium t.","Typha","Indeterminable","depth","Pollen sum","Total sum"
"0.109","0.985","0.219","0.985","0.219","0.109","1.204","0.109","0.109","0.766","1.751","0.109","0.656","1.532","0.328","0.109","1.204","0.109","0.109","0.328","0.109","0.109","0.109","0.438","1.751","0.328","10.394","0.438","0.328","0.109","10.175","0.109","0.219","2.407","1.094","0.109","0.109","63.239","0.328","0.219","0.328","2.775","0","914","973"
