"Amaranthaceae undif.","Brassicaceae","Fungi","Phoenix t.","Pinus undif.","Poaceae","Typha","depth","Pollen sum","Total sum"
"96.14","0.351","7.018","1.404","0.702","1.404","7.719","4","285","327"
