depth	min	max	median	mean
32	6835	7606	7330	7295
46	6909	7654	7395	7358
54	6952	7688	7429	7393
59	6973	7703	7448	7415
64	6996	7723	7468	7434
74	7044	7754	7502	7470
184	7564	8090	7890	7870
195	7615	8125	7928	7910
204	7658	8153	7959	7943
214	7706	8182	7995	7980
236	7808	8250	8074	8060
242	7841	8273	8094	8081
252	7891	8299	8131	8118
257	7913	8315	8148	8136
262	7936	8330	8166	8155
272	7980	8358	8201	8191
277	8005	8370	8219	8209
282	8030	8384	8238	8227
293	8079	8420	8277	8268
297	8101	8439	8290	8284
297.200012	8102	8439	8290	8284
300	8115	8450	8300	8295
305	8135	8468	8317	8315
306.700012	8139	8474	8323	8321
310	8156	8488	8334	8334
314	8171	8502	8347	8349
315.399994	8177	8507	8352	8354
321.5	8204	8529	8372	8378
323	8210	8533	8377	8383
325.799988	8224	8544	8388	8394
327	8228	8550	8392	8399
328.799988	8239	8558	8403	8408
331	8251	8569	8414	8420
333	8261	8578	8423	8430
336	8278	8587	8438	8444
346	8320	8634	8486	8489
350	8335	8653	8505	8507
354	8353	8673	8524	8525
362	8383	8712	8560	8560
389.5	8506	8830	8687	8683
425.700012	8644	8975	8850	8843
429.700012	8660	8993	8868	8861
455.299988	8760	9139	8989	8981
459.299988	8778	9159	9008	8999
465.700012	8806	9191	9036	9030
483.799988	8885	9279	9123	9114
493.799988	8919	9328	9170	9160
503.799988	8955	9379	9216	9207
513.799988	9002	9428	9262	9254
523.799988	9046	9474	9309	9300
560.299988	9182	9637	9482	9472
564.5	9197	9655	9503	9492
582.900024	9272	9742	9589	9579
597.900024	9336	9809	9660	9649
607.900024	9373	9849	9708	9696
617.900024	9400	9889	9755	9742
629.900024	9445	9943	9812	9798
639.900024	9491	9992	9859	9846
647.200012	9531	10027	9894	9885
649.700012	9564	10037	9907	9899
694.200012	10116	10301	10202	10203
701.200012	10190	10404	10278	10283
708.200012	10260	10483	10351	10357
713.799988	10288	10533	10404	10408
719.099976	10314	10579	10452	10452
726.700012	10348	10636	10512	10503
733.700012	10378	10692	10544	10540
