depth	min	max	median	mean
0	815	1412	1053	1071
5	840	1434	1077	1096
10	867	1452	1101	1121
15	896	1481	1125	1146
20	928	1503	1149	1171
25	959	1531	1174	1197
30	991	1551	1198	1222
35	1021	1571	1220	1248
40	1054	1592	1244	1274
45	1089	1624	1268	1299
50	1122	1644	1291	1324
55	1152	1669	1314	1350
60	1182	1687	1338	1375
65	1218	1709	1360	1401
70	1256	1737	1383	1426
75	1284	1774	1422	1459
80	1310	1808	1467	1495
85	1336	1836	1503	1528
90	1365	1871	1541	1563
95	1393	1895	1579	1596
100	1424	1927	1616	1630
105	1457	1954	1652	1664
110	1487	1986	1685	1698
115	1517	2015	1721	1732
120	1548	2043	1757	1767
125	1577	2067	1793	1801
130	1616	2095	1829	1835
135	1647	2127	1863	1869
140	1681	2155	1897	1903
145	1708	2190	1929	1936
150	1742	2215	1965	1969
155	1780	2244	2005	2004
160	1811	2271	2032	2034
165	1836	2304	2062	2064
170	1865	2339	2092	2093
175	1894	2363	2122	2124
180	1920	2397	2151	2154
185	1952	2423	2182	2184
190	1982	2450	2212	2214
195	2010	2484	2240	2243
200	2039	2517	2270	2273
205	2071	2545	2301	2304
210	2098	2573	2330	2333
215	2126	2600	2358	2362
220	2161	2630	2389	2392
225	2190	2658	2416	2421
230	2215	2681	2446	2451
235	2245	2709	2476	2481
240	2272	2741	2506	2509
245	2304	2769	2535	2538
250	2333	2797	2563	2567
255	2356	2827	2593	2596
260	2390	2858	2621	2625
265	2419	2879	2651	2654
270	2448	2908	2681	2683
275	2481	2939	2709	2711
280	2510	2970	2738	2739
285	2536	2996	2767	2768
295	2597	3054	2824	2827
300	2624	3080	2854	2855
305	2651	3112	2883	2884
310	2680	3139	2911	2912
315	2703	3172	2939	2941
320	2737	3197	2968	2970
325	2771	3225	2997	3000
330	2797	3258	3027	3028
335	2826	3287	3057	3058
340	2854	3317	3086	3087
345	2879	3340	3116	3116
350	2909	3368	3146	3145
355	2938	3398	3175	3174
360	2967	3430	3205	3204
365	2997	3456	3233	3232
370	3021	3486	3260	3260
375	3046	3509	3288	3288
380	3079	3531	3317	3317
385	3109	3559	3345	3346
390	3139	3590	3375	3375
395	3164	3621	3406	3405
400	3191	3651	3435	3434
405	3219	3678	3464	3463
410	3248	3703	3492	3491
415	3276	3732	3520	3520
420	3299	3756	3553	3548
425	3324	3781	3577	3573
430	3353	3809	3603	3597
435	3377	3839	3626	3621
440	3406	3864	3649	3645
445	3426	3891	3672	3669
450	3454	3914	3697	3694
455	3480	3941	3722	3719
460	3509	3965	3746	3743
465	3529	3990	3769	3767
470	3547	4021	3793	3791
475	3574	4041	3818	3815
480	3597	4065	3842	3840
485	3618	4093	3865	3864
490	3641	4118	3890	3888
495	3664	4144	3913	3911
500	3688	4175	3938	3936
505	3711	4192	3961	3960
510	3733	4222	3987	3984
515	3760	4243	4009	4008
520	3788	4268	4032	4032
525	3815	4295	4057	4057
530	3836	4314	4080	4081
535	3862	4345	4104	4106
540	3887	4371	4130	4130
545	3914	4394	4154	4155
550	3936	4417	4178	4178
555	3960	4439	4203	4203
560	3980	4463	4227	4227
