depth	min	max	median	mean
2	-74	97	-40	-26
4	-63	122	-6	4
6	-59	165	26	33
8	-40	197	55	61
10	-29	212	86	89
12	-21	237	114	116
14	-10	247	160	146
16	-5	267	213	176
18	46	309	241	209
20	92	359	264	245
22	113	418	290	282
24	162	441	329	318
26	189	469	367	355
28	275	501	413	405
30	348	539	474	468
32	389	678	528	531
34	830	1132	1009	1000
36	1177	1663	1493	1469
38	1490	1959	1792	1770
40	1747	2013	1910	1904
42	1851	2234	2031	2038
44	1925	2259	2089	2090
46	1964	2295	2146	2143
48	2055	2335	2206	2206
50	2157	2422	2302	2281
52	2193	2555	2356	2355
55	2300	3245	2595	2646
58	2404	3952	2848	2937
