"10Be/9Be Age (Ma) [undefined]","Sample name [undefined]","Acacia t.","Acalypha","Albizia","Alchornea","Amaranthaceae undif.","Asteraceae echinate*","Celosia type","Celtis","Combretaceae","Cyperaceae","Embelia","Fabaceae Undif.","Fern","Grewioideae","Hymenocardia","Indeterminable","Maesa","Monoletes","Morella","Olea t.","Poaceae","Potamogeton","Prosopis t.","Psychotria","Rapanea","Rhamnaceae undif.","Scrophulariaceae undif.","Syzygium t.","Tetrorchidium","Triletes","Typha","Zygophyllum t.","error [undefined]"
"4.24","BOL 25","4","2","1","21","8","7","5","1","9","125","2","1","2","1","2","48","1","1","1","28","549","1","3","1","1","3","3","1","1","1","1","7","0.09"
