"depth","age MA BP","Hagenia","Abutilon t.","Acacia t.","Acalypha","Acanthaceae undif.","Acanthus","Aerva type","Albizia","Alchemilla t.","Alchornea","Allophylus t.","Aloe","Amaranthaceae undif.","Anthoceros t.","Anthospermum","Apiaceae undif.","Artemisia","Asteroideae undif.","Asystasia","Balanites","Barleria","Boscia","Brassicaceae","Bridelia","Buxus","Capparis","Cardueae undif.","Cassia","Caucanthus","Celastraceae undif.","Celosia type","Celtis","Centaurea","Chrystiana africana","Cichorieae","Cissus t.","Clematis-type","Combretaceae","Commelina","Commiphora","Convolvulaceae","Cupressaceae","Cyperaceae","Cyphostemma*","Delonix","Dichrostachys","Digera muricata","Diospyros/Euclea t.","Dodonaea","Dombeya","Ekebergia","Entada","Ephedra","Erhetia","Erica t.","Euphorbia t.","Fabaceae Undif.","Faidherbia albida","Fern","Ficus","Heliotropium","Hirpicium*","Hymenocardia","Hymenodictyon","Hyphaene t.","Hypoestes t.","Ilex","Indeterminable","Indigofera","Ipomoea","Jatropha/Croton","Justicia t.","Lannea","Lepisanthes","Loranthaceae undif.","Macaranga","Maerua","Mallotus","Meliaceae undif.","Mitragyna/Hallea","Moraceae undif.","Morella","Myriophyllum alterniflorum t.","Myrtaceae undif.","Nuxia t.","Nyctaginaceae","Olea t.","Onagraceae","Paronychieae","Pavetta","Pentadesma","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Pinus undif.","Pistacia","Plantago","Poaceae","Podocarpus","Polygala","Prunus t.","Rhamnaceae undif.","Rhizophora","Rubiaceae undif.","Rumex t.","Salvadora","Sapindaceae undif.","Sapotaceae undif.","Searsia","Shirakia* elliptica","Solanum","Spergularia t.","Sterculia","Stoebe kilimandscharica","Suada* monoÃ¯ca","Syzygium t.","Tamarindus","Tamarix","Thymelaeaceae undif.","Tilia","Tribulus","Typha","Urtica t.","Vepris* nobilis","Vernonieae","Zanthoxylum"
"79.990000"," 1.652241"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","93.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 3.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 5.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 3.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 3.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 4.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"
"80.670000"," 1.665939"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","83.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 4.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000","13.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 4.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","13.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"
"84.000000"," 1.733019"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","61.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","18.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 3.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 4.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","41.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"
"86.010000"," 1.773508"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","91.000000"," 0.000000"," 0.000000"," 1.000000"," 2.000000"," 5.000000"," 0.000000"," 0.000000"," 0.000000"," 2.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 1.000000"," 0.000000"," 1.000000","13.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 2.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 2.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 2.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","19.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"
"87.390000"," 1.801307"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","70.000000"," 0.000000"," 1.000000"," 1.000000"," 2.000000"," 4.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 1.000000"," 0.000000"," 2.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000","31.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 2.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 4.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","19.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"
" 93.480000","  1.923983","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","127.000000","  0.000000","  0.000000","  0.000000","  1.000000","  6.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  2.000000"," 18.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  5.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  5.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000"," 23.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  2.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  1.000000","  0.000000"
"96.010000"," 1.974948"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","69.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000","11.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000","11.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 1.000000"," 0.000000"," 0.000000"," 3.000000"," 1.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"
"98.39000"," 2.02289"," 0.00000"," 0.00000"," 1.00000"," 1.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","44.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 2.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 1.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 1.00000","17.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 1.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 2.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 1.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 2.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 2.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","25.00000"," 1.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 2.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"104.470000","  2.145366","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000"," 59.000000","  0.000000","  0.000000","  0.000000","  2.000000","  5.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  2.000000","  0.000000","  0.000000","  0.000000","  3.000000"," 19.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  2.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  2.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  5.000000","  0.000000","  0.000000"," 22.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000"
"107.010000","  2.196531","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000"," 44.000000","  0.000000","  1.000000","  1.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000"," 25.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  7.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  4.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000"," 29.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  1.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000","  0.000000"
