"Depth","Sample name","Acacia t.","Acanthaceae undif.","Amaranthaceae undif.","Anacardiaceae undiff.","Apiaceae undif.","Araliaceae undif.","Artemisia","Asclepiadaceae undif.","Asteroideae undif.","Boraginaceae undif.","Brassicaceae","Caesalpiniaceae undif.","Calligonum","Capparaceae undif.","Capparis","Caryophyllaceae undif.","Cassia","Celtis","Cichorieae","Cistaceae","Concentration (p/g)","Cucurbitaceae undif.","Cupressaceae","Cyperaceae","Echium t.","Ephedra","Euphorbiaceae undif.","Fabaceae Undif.","Fagonia","Ficus","Fraxinus","Hypericum undif.","Indeterminable","Juncaceae","Lamiaceae undif.","Lemnaceae","Lotus t.","Maerua","Moltkiopsis","Myrtus","Olea t.","Other herb plants","Other woody plants","Paronychieae","Petaloid monocot","Pinus undif.","Pistacia","Plantago","Poaceae","Pollen sum (from Grandi, Lippi & Mercuri 1998)","Populus","Potamogeton","Quercus deciduous","Quercus evergreen","Rhamnaceae undif.","Ricinus","Rumex t.","Salvadora","Searsia","Tamarix","Trees","Tribulus","Trichodesma","Typha","Ulmus t.","Urtica t.","Vitaceae undif.","Ziziphus/Paliurus","Zygophyllum t.","herbs","shrubs"
"TH125","TH125","0","0","2","0","0","0","14","0","78","0","3","0","0","0","1","0","0","0","6","2","98965","0","0","24","66","1","0","9","0","1","0","1","0","0","0","0","3","0","17","0","1","26","0","3","0","0","0","0","58","340","0","0","0","2","0","0","0","0","0","7","10","0","1","14","0","1","0","0","0","289","37"
