"age_NA","ageolder_BP","ageyounger_BP","depth","Abies","Acanthus","Algae","Alnus","Anthoceros t.","Betulaceae undif.","Cardueae undif.","Cistaceae","Corylus","Cyperaceae","Fern","Indeterminable","Persicaria t.","Phillyrea","Pinus undif.","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus undif.","Ranunculaceae undif.","Rhamnus","Thalictrum","Tilia","Triletes","charcoal"
NA,NA,NA,"907.5","  1.0","  1.0","137.0"," 28.0","  1.0","  1.0","  1.0","  1.0","  5.0"," 29.0","  3.0"," 11.0","  8.0","  1.0","  7.0"," 52.0","  2.0"," 15.0","  5.0","  1.0","  2.0","  1.0","  2.0","  2.0","  1.0"
