depth	min	max	median	mean
5	-7	761	264	282
17	158	856	383	404
35	364	1053	582	607
50	505	1254	772	794
75	762	1595	1090	1110
100	1002	1946	1404	1422
112	1148	2103	1551	1571
125	1281	2264	1714	1733
150	1559	2601	2031	2045
175	1841	2934	2357	2361
200	2125	3246	2671	2671
225	2398	3563	2986	2984
250	2683	3866	3303	3296
275	2996	4184	3617	3609
300	3282	4502	3932	3923
325	3571	4810	4249	4236
350	3880	5105	4568	4551
375	4196	5404	4886	4866
400	4476	5685	5208	5178
425	4762	5972	5535	5495
450	5072	6237	5860	5809
475	5319	6522	6143	6089
500	5561	6842	6393	6344
525	5825	7124	6641	6597
550	6055	7411	6888	6850
575	6294	7688	7138	7103
600	6552	7973	7388	7355
612	6660	8111	7510	7478
627	6781	8290	7656	7630
650	7021	8526	7890	7862
